CandidateDonations2023Test_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalExpensesFG,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalPartFCandidateOnlyExpenses,TotalPartGSharedExpenses,TotalPartH,TotalPartHCalculated,PartHTotalsMatch,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
191,Bryce Edwards,d23,Zooey,Neumann,,Te Atatū,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,10/04/2024 3:37 AM,10/04/2024 3:37 AM,10/04/2024 3:37 AM
190,Bryce Edwards,d23,Ali,Muhammad,,Ōtaki,Greens,$0.00,$408.62,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$408.62,$0.00,$0.00,No,Submitted,10/04/2024 3:34 AM,10/04/2024 3:34 AM,10/04/2024 3:34 AM
189,Bryce Edwards,d23,Ricardo,Menéndez March,,Mt Albert,Greens,"$10,000.00","$16,112.99","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$16,112.99",$0.00,$0.00,No,Submitted,10/04/2024 3:32 AM,10/04/2024 3:32 AM,10/04/2024 3:32 AM
188,Bryce Edwards,d23,Richard,McCubbin,,Kaikōura,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,10/04/2024 3:20 AM,10/04/2024 3:20 AM,10/04/2024 3:20 AM
187,Bryce Edwards,d23,Matthew,MacMillan,,Bay of Plenty,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,10/04/2024 3:14 AM,10/04/2024 3:14 AM,10/04/2024 3:14 AM
186,Bryce Edwards,d23,Hūhana,Lyndon,,Te Tai Tokerau,Greens,"$5,500.00","$11,276.04","$5,500.00","$5,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,250.00","$9,026.04",$0.00,$0.00,No,Submitted,10/04/2024 3:11 AM,10/04/2024 3:11 AM,10/04/2024 3:11 AM
185,Bryce Edwards,d23,Bernard,Long,,Rangitīkei,Greens,$0.00,$544.56,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$353.22,$191.34,$0.00,$0.00,No,Submitted,10/04/2024 2:59 AM,10/04/2024 2:59 AM,10/04/2024 2:59 AM
184,Bryce Edwards,d23,Dave,Kennedy,,Southland,Greens,"$3,993.29","$3,950.68","$3,993.29","$3,993.29",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$3,950.68",$0.00,$0.00,No,Submitted,10/04/2024 2:53 AM,10/04/2024 2:53 AM,10/04/2024 2:53 AM
183,Bryce Edwards,d23,Neelu,Jennings,,Hutt South,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,10/04/2024 2:45 AM,10/04/2024 2:45 AM,10/04/2024 2:45 AM
182,Bryce Edwards,d23,Jace,Hobbs,,Nelson,Greens,$0.00,$11.88,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$11.88,$0.00,$0.00,No,Submitted,9/04/2024 3:25 AM,9/04/2024 3:25 AM,9/04/2024 3:25 AM
181,Bryce Edwards,d23,Francisco,Hernandez,,Dunedin,Greens,$0.00,"$1,271.30",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,271.30",$0.00,$0.00,No,Submitted,9/04/2024 3:20 AM,9/04/2024 3:20 AM,9/04/2024 3:20 AM
180,Bryce Edwards,d23,Pleasance,Hansen,,Waitaki,Greens,$0.00,$986.05,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$986.05,$0.00,$0.00,No,Submitted,9/04/2024 2:45 AM,9/04/2024 2:45 AM,9/04/2024 2:45 AM
179,Bryce Edwards,d23,Pamela,Grealey,,Coromandel,Greens,"$8,050.00","$2,271.25","$8,050.00","$8,050.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$2,271.25",$0.00,$0.00,No,Submitted,9/04/2024 1:02 AM,9/04/2024 1:02 AM,9/04/2024 1:02 AM
178,Bryce Edwards,d23,Barbara,Gilchrist,,Rangitata,Greens,$0.00,$195.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$195.00,$0.00,$0.00,No,Submitted,8/04/2024 2:57 AM,8/04/2024 2:57 AM,8/04/2024 2:57 AM
177,Bryce Edwards,d23,Golriz,Ghahraman,,Kelston,Greens,$0.00,$52.70,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$52.70,$0.00,$0.00,No,Submitted,8/04/2024 2:55 AM,8/04/2024 2:55 AM,8/04/2024 2:55 AM
176,Bryce Edwards,d23,Julie-Anne,Genter,,Rongotai,Greens,"$31,500.00","$32,554.85","$31,500.00","$31,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$32,554.85",$0.00,$0.00,No,Submitted,8/04/2024 2:51 AM,8/04/2024 2:51 AM,8/04/2024 2:51 AM
175,Bryce Edwards,d23,Thea,Doyle,,Upper Harbour,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:31 AM,8/04/2024 2:31 AM,8/04/2024 2:31 AM
174,Bryce Edwards,d23,Benjamin,Doyle,,Hamilton West,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:30 AM,8/04/2024 2:30 AM,8/04/2024 2:30 AM
173,Bryce Edwards,d23,Julienne,Dickey,,Napier,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:27 AM,8/04/2024 2:27 AM,8/04/2024 2:27 AM
172,Bryce Edwards,d23,Mike,Davidson,,Ilam,Greens,$0.00,"$1,510.41",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,510.41",$0.00,$0.00,No,Submitted,8/04/2024 2:24 AM,8/04/2024 2:24 AM,8/04/2024 2:24 AM
171,Bryce Edwards,d23,Gina,Dao-McLay,,Mana,Greens,$0.00,$96.82,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$96.82,$0.00,$0.00,No,Submitted,8/04/2024 2:20 AM,8/04/2024 2:20 AM,8/04/2024 2:20 AM
170,Bryce Edwards,d23,Justin,Crooks,,Tauranga,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:18 AM,8/04/2024 2:18 AM,8/04/2024 2:18 AM
169,Bryce Edwards,d23,Efeso,Collins,,Panmure-Ōtāhuhu,Greens,$0.00,"$4,318.35",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$4,318.35",$0.00,$0.00,No,Submitted,8/04/2024 2:17 AM,8/04/2024 2:17 AM,8/04/2024 2:17 AM
168,Bryce Edwards,d23,Kahurangi,Carter,,Christchurch Central,Greens,$0.00,"$2,776.35",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$2,776.35",$0.00,$0.00,No,Submitted,8/04/2024 2:11 AM,8/04/2024 2:11 AM,8/04/2024 2:11 AM
167,Bryce Edwards,d23,Karla,Buchanan,,Port Waikato,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:08 AM,8/04/2024 2:08 AM,8/04/2024 2:08 AM
166,Bryce Edwards,d23,Zephyr,Brown,,Kaipara ki Mahurangi,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:06 AM,8/04/2024 2:06 AM,8/04/2024 2:06 AM
165,Bryce Edwards,d23,Rick,Bazeley,,Whangārei,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:03 AM,8/04/2024 2:03 AM,8/04/2024 2:03 AM
164,Bryce Edwards,d23,Pat,Baskett,,North Shore,Greens,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,8/04/2024 2:01 AM,8/04/2024 2:01 AM,8/04/2024 2:01 AM
163,Bryce Edwards,d23,Sahra,Ahmed,,Christchurch East,Greens,$0.00,"$1,989.62",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$1,989.62",$0.00,$0.00,No,Submitted,8/04/2024 1:56 AM,8/04/2024 1:56 AM,8/04/2024 1:56 AM
162,Bryce Edwards,d23,Leao,Tildsley,,Kelston,DemocracyNZ,$0.00,"$4,598.06",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,783.20","$1,814.87",$0.00,$0.00,No,Submitted,5/04/2024 2:21 AM,5/04/2024 2:21 AM,5/04/2024 2:21 AM
161,Bryce Edwards,d23,Roger,Small,,Waitaki,DemocracyNZ,$0.00,"$4,595.82",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,044.65","$3,551.18",$0.00,$0.00,No,Submitted,5/04/2024 2:18 AM,5/04/2024 2:18 AM,5/04/2024 2:18 AM
160,Bryce Edwards,d23,Chris,Robinson,,East Coast,DemocracyNZ,$0.00,"$6,191.55",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,025.50","$4,166.05",$0.00,$0.00,No,Submitted,5/04/2024 2:14 AM,5/04/2024 2:14 AM,5/04/2024 2:14 AM
159,Bryce Edwards,d23,Juanita,O'Connell,,Ilam,DemocracyNZ,$0.00,"$4,394.00",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,697.00","$1,697.00",$0.00,$0.00,No,Submitted,5/04/2024 2:09 AM,5/04/2024 2:09 AM,5/04/2024 2:09 AM
158,Bryce Edwards,d23,Craig,Laybourn,,Whangaparāoa,DemocracyNZ,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,5/04/2024 2:05 AM,5/04/2024 2:05 AM,5/04/2024 2:05 AM
157,Bryce Edwards,d23,Martin,Langford,,Napier,DemocracyNZ,$0.00,"$6,377.85",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,377.85",$0.00,$0.00,$0.00,No,Submitted,5/04/2024 2:03 AM,5/04/2024 2:03 AM,5/04/2024 2:03 AM
156,Bryce Edwards,d23,Sandra,Campbell,,Kaikōura,DemocracyNZ,$0.00,"$6,015.40",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,"$6,015.40",$0.00,$0.00,No,Submitted,5/04/2024 1:46 AM,5/04/2024 1:46 AM,5/04/2024 1:46 AM
155,Bryce Edwards,d23,Diana,Burgess,,Whangārei,DemocracyNZ,$0.00,"$4,207.19",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,5/04/2024 1:43 AM,5/04/2024 1:43 AM,5/04/2024 1:43 AM
154,Bryce Edwards,d23,Sarah,Brewer,,Kaipara ki Mahurangi,DemocracyNZ,$0.00,"$3,187.42",$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,782.50","$1,404.92",$0.00,$0.00,No,Submitted,5/04/2024 1:19 AM,5/04/2024 1:19 AM,5/04/2024 1:19 AM
153,Bryce Edwards,d23,Allister,Tosh,,Tukituki,Future Youth Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,5/04/2024 1:11 AM,5/04/2024 1:11 AM,5/04/2024 1:11 AM
152,Bryce Edwards,d23,Tubby,Hansen,,Wigram,Economic Euthenics,$0.00,$123.69,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$123.69,$0.00,$0.00,No,Submitted,5/04/2024 1:10 AM,5/04/2024 1:10 AM,5/04/2024 1:10 AM
151,Bryce Edwards,d23,Rebecca,Robin,,Te Tai Tonga,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 1:04 AM,4/04/2024 1:04 AM,4/04/2024 1:04 AM
150,Bryce Edwards,d23,Kevin,O'Connell,,Invercargill,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 1:02 AM,4/04/2024 1:02 AM,4/04/2024 1:02 AM
149,Bryce Edwards,d23,Adrian,McDermott,,Dunedin,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:58 AM,4/04/2024 12:58 AM,4/04/2024 12:58 AM
148,Bryce Edwards,d23,Romana (Marnz),Manning,,Tukituki,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:57 AM,4/04/2024 12:57 AM,4/04/2024 12:57 AM
147,Bryce Edwards,d23,Jeffrey,Lye,,Northland,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:54 AM,4/04/2024 12:54 AM,4/04/2024 12:54 AM
146,Bryce Edwards,d23,Paula,Lambert,,Christchurch East,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:53 AM,4/04/2024 12:53 AM,4/04/2024 12:53 AM
145,Bryce Edwards,d23,Maki,Herbert,,Te Tai Tokerau,Aoteroa Legalise Cannabis Party,$0.00,$500.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$500.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:51 AM,4/04/2024 12:51 AM,4/04/2024 12:51 AM
144,Bryce Edwards,d23,Anntwinette,Grumball,,Southland,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:47 AM,4/04/2024 12:47 AM,4/04/2024 12:47 AM
143,Bryce Edwards,d23,Jeni,De Jonge,,Whangārei,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:44 AM,4/04/2024 12:44 AM,4/04/2024 12:44 AM
142,Bryce Edwards,d23,Christopher,Coker,,Auckland Central,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,4/04/2024 12:10 AM,4/04/2024 12:10 AM,4/04/2024 12:10 AM
141,Bryce Edwards,d23,Michael,Britnell,,Christchurch Central,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 11:32 PM,3/04/2024 11:32 PM,3/04/2024 11:32 PM
140,Bryce Edwards,d23,Irinka,Britnell,,Ilam,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 11:30 PM,3/04/2024 11:30 PM,3/04/2024 11:30 PM
139,Bryce Edwards,d23,Michael,Appleby,,Wellington Central,Aoteroa Legalise Cannabis Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 11:26 PM,3/04/2024 11:26 PM,3/04/2024 11:26 PM
138,Bryce Edwards,d23,Melanie,Wilson,,Hamilton West,Animal Justice Party,$0.00,$96.36,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$96.36,$0.00,$0.00,No,Submitted,3/04/2024 11:19 PM,3/04/2024 11:19 PM,3/04/2024 11:19 PM
137,Bryce Edwards,d23,Danette,Wereta,,Christchurch East,Animal Justice Party,$0.00,$42.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$42.00,$0.00,$0.00,No,Submitted,3/04/2024 11:16 PM,3/04/2024 11:16 PM,3/04/2024 11:16 PM
136,Bryce Edwards,d23,Hamish,Watkins,,New Plymouth,Animal Justice Party,$0.00,$3.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$3.00,$0.00,$0.00,No,Submitted,3/04/2024 11:14 PM,3/04/2024 11:14 PM,3/04/2024 11:14 PM
135,Bryce Edwards,d23,Lynley,Tulloch,,Takanini,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 11:11 PM,3/04/2024 11:11 PM,3/04/2024 11:11 PM
134,Bryce Edwards,d23,Chelsea,Stokman,,Tauranga,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 11:08 PM,3/04/2024 11:08 PM,3/04/2024 11:08 PM
133,Bryce Edwards,d23,Anna,Rippon,,Port Waikato,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 11:07 PM,3/04/2024 11:07 PM,3/04/2024 11:07 PM
132,Bryce Edwards,d23,Robert,McNeil,,Botany,Animal Justice Party,$0.00,$3.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$3.00,$0.00,$0.00,No,Submitted,3/04/2024 11:04 PM,3/04/2024 11:04 PM,3/04/2024 11:04 PM
131,Bryce Edwards,d23,Sandra,Kyle,,Whanganui,Animal Justice Party,$0.00,$41.40,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$41.40,$0.00,$0.00,No,Submitted,3/04/2024 11:01 PM,3/04/2024 11:01 PM,3/04/2024 11:01 PM
130,Bryce Edwards,d23,Madeleine,Kane,,Auckland Central,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:59 PM,3/04/2024 10:59 PM,3/04/2024 10:59 PM
129,Bryce Edwards,d23,Paran,Jeet,,Banks Peninsula,Animal Justice Party,$0.00,$483.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$483.00,$0.00,$0.00,No,Submitted,3/04/2024 10:58 PM,3/04/2024 10:58 PM,3/04/2024 10:58 PM
128,Bryce Edwards,d23,Sarah,Jackson,,Christchurch Central,Animal Justice Party,$0.00,$395.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$345.00,$50.00,$0.00,$0.00,No,Submitted,3/04/2024 10:54 PM,3/04/2024 10:54 PM,3/04/2024 10:54 PM
127,Bryce Edwards,d23,Nicholas,Hancock,,Pakuranga,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:50 PM,3/04/2024 10:50 PM,3/04/2024 10:50 PM
126,Bryce Edwards,d23,Caitlin,Grattan,,Bay of Plenty,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:47 PM,3/04/2024 10:47 PM,3/04/2024 10:47 PM
125,Bryce Edwards,d23,Christopher,Gordon,,Wellington Central,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:46 PM,3/04/2024 10:46 PM,3/04/2024 10:46 PM
124,Bryce Edwards,d23,Atom,Emet,,Rongotai,Animal Justice Party,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:44 PM,3/04/2024 10:44 PM,3/04/2024 10:44 PM
123,Bryce Edwards,d23,Lily,Carrington,,Hamilton East,Animal Justice Party,$0.00,$96.36,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$96.36,$0.00,$0.00,No,Submitted,3/04/2024 10:41 PM,3/04/2024 10:41 PM,3/04/2024 10:41 PM
122,Bryce Edwards,d23,Douglas,Begg,,Palmerston North,Animal Justice Party,$0.00,$984.40,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$89.70,$894.70,$0.00,$0.00,No,Submitted,3/04/2024 10:38 PM,3/04/2024 10:38 PM,3/04/2024 10:38 PM
121,Bryce Edwards,d23,Christine,Young,,Tauranga,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:23 PM,3/04/2024 10:23 PM,3/04/2024 10:23 PM
120,Bryce Edwards,d23,Anna,Yallop,,North Shore,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:21 PM,3/04/2024 10:21 PM,3/04/2024 10:21 PM
119,Bryce Edwards,d23,Joanna,Verburg,,Coromandel,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:20 PM,3/04/2024 10:20 PM,3/04/2024 10:20 PM
118,Bryce Edwards,d23,Laura,Trask,,Banks Peninsula,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:17 PM,3/04/2024 10:17 PM,3/04/2024 10:17 PM
117,Bryce Edwards,d23,Laura,Trask,,Banks Peninsula,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:06 PM,3/04/2024 10:06 PM,3/04/2024 10:06 PM
116,Bryce Edwards,d23,Susan,Stevenson,,Hamilton West,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:05 PM,3/04/2024 10:05 PM,3/04/2024 10:05 PM
115,Bryce Edwards,d23,Todd,Stephenson,,Southland,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:04 PM,3/04/2024 10:04 PM,3/04/2024 10:04 PM
114,Bryce Edwards,d23,Toni,Severin,,Christchurch East,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:02 PM,3/04/2024 10:02 PM,3/04/2024 10:02 PM
113,Bryce Edwards,d23,Sean,Rush,,Ōtaki,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 10:01 PM,3/04/2024 10:01 PM,3/04/2024 10:01 PM
112,Bryce Edwards,d23,Marten,Rozeboom,,Rotorua,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:59 PM,3/04/2024 9:59 PM,3/04/2024 9:59 PM
111,Bryce Edwards,d23,Felix,Poole,,Auckland Central,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:57 PM,3/04/2024 9:57 PM,3/04/2024 9:57 PM
110,Bryce Edwards,d23,Parmjeet,Parmar,,Pakuranga,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:56 PM,3/04/2024 9:56 PM,3/04/2024 9:56 PM
109,Bryce Edwards,d23,Himanshu,Parmar,,Hamilton East,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:52 PM,3/04/2024 9:52 PM,3/04/2024 9:52 PM
108,Bryce Edwards,d23,Andy,Parkins,,Hutt South,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:51 PM,3/04/2024 9:51 PM,3/04/2024 9:51 PM
107,Bryce Edwards,d23,Margo,Onishchenko,,Maungakiekie,ACT,$0.00,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,$0.00,$0.00,No,Submitted,3/04/2024 9:49 PM,3/04/2024 9:49 PM,3/04/2024 9:49 PM
